vocabulary,pos_freq,neg_freq
diesel,3,3
aviv,0,1
adlab,1,0
tonighet,1,0
prinsip,1,0
mwamwamwa,1,0
bumble,0,1
graem,0,1
quotllyanna,1,0
sterl,7,3
lovedddd,1,0
mak,1,2
blanki,4,0
alcohol,25,34
these,1,2
togetha,1,0
submiss,1,3
gm,7,3
es,12,1
shaheen,3,0
afor,0,1
sinqul,0,1
complain,42,17
duart,0,1
premeir,1,0
sistahhhh,1,0
helllll,2,0
sright,1,0
tz,0,2
benign,1,0
decent,29,32
trist,0,1
wakeup,4,1
amd,0,4
fightin,1,2
sayid,1,1
neighborhood,4,12
relay,7,9
oop,35,44
thabeet,1,0
latham,0,1
downsiz,0,1
devwatch,0,1
sold,21,74
stowel,1,0
lazzi,1,1
g5,0,2
me2,0,2
marz,0,1
pug,4,3
lolx,1,1
playa,1,1
gonig,0,1
kneee,0,1
umun,0,1
aroma,1,0
scotland,17,22
tpg,0,1
ple,0,1
mrdautay,0,1
shalom,1,0
issu,48,90
catan,1,0
rpm,1,1
twitterfam,0,1
himmmm,0,2
steampow,1,0
uuhhh,0,1
dombo,0,1
annie_hall2000,1,0
franku,0,1
3bc,1,0
laconi,1,0
eastland,0,1
appdomain,0,1
beachbar,1,0
kerkyra,0,1
rech,0,1
everytim,14,33
eeeeeekkkk,1,0
margaritavil,1,1
bakewel,1,0
massacr,0,2
_for,0,1
evolv,3,2
aftenoon,1,0
prick,3,5
freeview,0,4
caddi,0,1
tgisb,1,0
anguish,0,1
nyc,38,47
thoooo,1,0
x_x,0,2
jvoooo,0,1
nessa,1,0
mawu,1,0
graft,0,1
yellow,16,14
neue,1,0
millbrook,1,0
awakeeeeee,1,0
resolv,4,5
bpm,1,0
eqip,0,1
cod4,0,2
funtast,3,0
vitagen,1,0
portland,15,14
shimmi,6,0
thunder,12,22
rapper,3,0
rubix,0,2
baaaaack,3,0
lanni,0,1
vacant,0,1
blaiseyyyi,0,1
jessemccartney,1,0
toseland,0,1
awsom,36,8
pcike,0,1
siik,1,0
signtse,1,0
way,828,752
inlaw,1,2
greasi,3,1
yayerrrrzzzzz,1,0
zic,1,0
pleae,1,0
sugarscap,0,1
tweeterer,1,0
lap,16,19
sab,0,1
happyyyy,1,0
jca,1,0
douch,12,4
observatori,3,1
ahahha,0,3
konam,0,1
gritter,1,0
idyl,1,0
hibern,1,3
arghz,1,0
unlucki,0,11
myre,0,2
omelet,3,1
philo,1,0
aiigght,1,0
lke,0,1
aerodynam,3,0
mafia,1,1
apush,1,2
stronger,10,2
whataburg,1,4
hufft,0,1
pricelin,0,1
aaag,1,0
olob,0,1
ux,1,0
hemotologist,0,1
preform,1,0
believer,1,0
darlington,0,2
rowan,1,3
gigglesssssssssssssss,1,0
cte,1,0
enlac,0,1
mariann,0,2
joyfulgrl13,0,1
akeep,0,1
caterpillar,1,0
nerad,1,0
luisa,0,1
vettel,19,7
ventimiglia,0,1
wei,0,1
gethat,1,0
magnify,1,0
jobb,1,0
dhabi,1,2
siiiiik,0,1
hooch,1,0
blinki,1,3
scottyhendovil,1,0
bbutton,0,3
worldofgoo,1,0
offist,0,1
bringn,0,1
contrax,0,1
plata,1,0
ofcooz,1,0
stat,12,12
mikeyj,1,0
serrano,1,0
tradit,7,6
breather,4,2
7wk,0,1
10mph,1,0
haircolour,1,0
garth,1,1
larim,1,0
pastei,1,0
tec,0,2
undon,1,3
tardi,1,1
overhal,1,0
visibl,3,4
hontou,1,0
aboutcha,1,0
rhode,3,0
flipcam,0,1
philli,16,21
crane,1,0
evict,2,2
fi,15,11
ocm,1,0
comprend,1,0
ben,29,28
amazinnnnnnggggg,1,0
kbh,1,0
matsuri,1,0
pnc,1,0
martinez,1,0
doireann,0,1
arepa,1,0
bemus,2,1
prfung,1,0
mommm,0,1
thankin,0,1
mantl,1,0
breakfast,216,140
wuhan,0,1
youloll,1,0
alley,4,1
gasit,1,0
strand,1,6
dayz,2,0
tou,0,3
esperanto,1,0
ilusfdm,0,1
tut,2,5
qunna,1,0
disd,0,1
umkraut,0,1
d10,0,1
autoimmun,0,1
spendin,1,2
salad,25,16
matcha,0,1
gossip,38,31
timbaland,1,0
owh,2,2
realis,33,64
hallo,4,1
ninlau,1,0
uneventful,0,1
typabl,0,1
spinvox,3,0
remin,1,0
liner,2,2
leavng,0,1
arvo,0,11
chrisb,1,0
atiii,1,0
navajo,1,0
sole,2,3
herder,1,0
xbl,0,1
arriiv,0,1
childhood,10,3
kyli,1,1
fcking,0,1
hoje,1,0
mold,1,1
webshow,1,0
courtesi,3,1
phot,1,1
stride,2,1
ifn,1,0
jemand,0,1
godzilla,1,0
hittin,5,4
shadi,1,2
shep,1,0
hurr,1,0
taho,1,2
wymt,1,0
aaahh,0,1
lydianneverli,1,0
arugul,1,0
00pm,5,1
_lying_,1,0
boldi,1,0
iceee,0,1
obg,1,0
playdat,0,1
fifa,1,1
untl,0,1
rate,29,35
anyway,187,177
selenagomezweb,1,0
indiana,5,4
maggot,0,1
territori,2,2
inna,1,0
redsox,1,0
pessach,1,0
mechan,8,7
ramyun,0,1
hoppa,0,1
toldl,0,1
alysha,1,0
pigment,0,1
somerset,1,2
blechh,0,1
seles,0,1
noooooooo,1,5
wwg,1,0
invok,0,1
amiga,2,1
painter,4,0
shldnt,1,0
augh,0,1
eread,1,0
eeeeek,0,1
horrend,2,2
walkman,1,0
massouri,1,0
friken,0,3
vacuum,8,4
fof,1,0
oviedo,1,0
rave,6,5
soinma,1,0
shnuggl,1,0
michisan,0,1
wahliao,0,1
subtitl,3,2
dd,9,11
ctttt,1,0
sorrow,3,7
convert,17,12
ngerti,0,1
buhok,1,0
cot,1,0
fanboy,2,1
lau,1,0
bore,228,786
soil,6,2
s5,1,0
iyah,1,0
bahm,1,0
vent,5,8
bar,80,86
jaci,1,0
ahol,0,1
shloon,0,1
berber,1,0
lilac,0,1
sorri,324,1187
dejavu,0,1
iherb,0,1
booti,3,3
workhors,1,0
zori,0,1
waaaaaaaaaaaa,0,1
aboard,4,0
abroaaaaad,1,0
nude,2,1
icc,1,1
wooki,1,0
empathi,0,1
herb,10,4
morniin,1,0
signific,4,7
sothern,1,0
sirhc,1,0
missin,5,40
emir,1,2
reemer,1,0
spread,23,12
tnk,1,1
redund,1,4
gregori,3,0
omaley,1,0
missssss,1,0
conjuct,0,1
cadillac,0,1
saturdayyy,1,0
fractor,0,1
exney,0,1
poytana,0,1
indianapoli,0,1
rocka,1,0
foad,1,0
have,4,8
disconcert,0,2
tia,5,2
bbm,2,5
enabl,4,6
kaele,1,0
overstrerch,0,1
literaci,0,2
correspond,3,2
unsustain,0,1
scrum,1,1
nank,1,0
tomorow,12,23
nasturium,1,0
bloodstain,1,0
wuuth,1,0
tamz,1,0
crazy,1,0
kidddinggg,0,1
finisg,1,0
last,765,1507
eeerm,0,1
liter,23,47
grazzi,1,0
zebula,0,1
aurevoir,0,1
lizzzzz,0,1
foart,2,1
numb,3,12
rescind,0,1
sneeez,0,1
whiiiiil,1,0
stood,7,12
hade,1,0
tongue,0,1
rage,7,11
hugggg,0,1
tempest,1,2
dewar,1,0
fml,10,67
loong,1,5
ventur,7,8
demiiii,2,0
octopu,2,1
seeya,3,1
jule,0,4
jasper,3,1
dfail,1,0
margeret,0,1
deeeeeeeeeeeeep,1,0
spikey,1,0
2005,0,1
innen,1,0
inver,0,1
dorrit,0,2
snapdragon,1,0
mushaboom,1,0
gatti,1,0
foo,1,6
zend_xmlrpc_serv,0,1
hercul,0,2
pt,12,14
elk,1,0
xboxliv,0,1
dous,0,2
girlllllllllllllllllll,1,0
roy,1,1
fishi,6,4
aprinf,1,0
heeee,2,0
nimbu,1,0
dressag,0,1
restructur,0,1
tile,5,4
hahahaaa,1,0
ter,5,1
dcom,0,1
modiv,1,0
japanes,18,17
bollock,2,5
romeo,2,5
ujang,1,0
phoenix,11,14
strahovski,1,0
mountain,32,28
mneugh,1,0
markup,0,1
persia,0,1
sigtran,1,0
anthropologi,1,0
bocair,1,0
view,67,42
pela,3,0
todayne,1,0
itouch,2,8
dehdeh,1,0
sexyy,1,0
followeo,1,0
hahahaha,49,26
bijou,1,2
naman,3,2
rustan,1,0
reject,5,16
fank,2,0
eurout,1,0
deactiv,2,1
saa,0,2
frapachino,1,0
surious,0,1
arbour,1,0
vil,0,1
kecanduan,0,1
applianc,1,2
injustic,0,1
darkli,0,1
crapi,1,2
andrea,8,7
techhelp,0,1
swirl,1,3
bullet,10,2
shiti,0,1
letm,2,0
hangingout,1,0
pigtail,0,1
nordstrom,0,1
uglysuit,1,0
golden,21,16
persuas,2,1
croopi,0,1
bruce,1,6
recession,0,1
ninja,9,5
shonna,1,0
donnow,1,0
robinson,3,0
adjac,1,0
crosspoint,1,1
partaysss,1,0
cou,1,0
russian,10,9
suunnday,1,0
wait,1066,818
slang,5,2
gd,15,13
botero,1,0
brigad,1,1
decatur,0,1
scribe,1,0
bkt,0,1
click,56,38
peavi,0,1
coverag,9,9
threesom,0,1
pouncer,0,1
thankyou,49,5
fascist,3,1
reeeeeeeeal,1,0
sawah,0,1
yoself,0,1
coloni,1,2
gliver,1,0
kuenn,0,1
outher,0,1
rockband,3,3
flaki,0,4
puter,5,4
cemo,0,1
bg,9,8
templ,9,4
journi,1,0
teacak,1,0
grape,9,5
appstor,3,0
sian,4,2
lalalalahh,1,0
andyz,0,1
oxycodon,0,1
gober,0,1
housekeep,0,3
silesian,1,0
972,0,1
jed,1,2
clever,21,5
clearwat,1,0
modest,2,1
cloak,1,1
helpless,0,9
ghz,0,1
mex,1,0
iriegam,1,0
sovsem,1,0
congrat,201,24
thinggi,1,0
chirp,9,1
bibi,0,1
anythaang,0,1
kaken,1,0
ahlkjdfhalkjsd,0,1
lcbc,1,0
cheeck,1,0
lifehack,1,0
playinggg,0,1
twitberri,0,1
vip,9,4
cainta,0,1
yearr,1,0
jeann,1,0
assig,1,2
trekki,2,2
sorryy,1,2
asada,1,0
knicketi,1,0
dev,15,7
jaaaa,0,1
yuan,0,1
looksi,0,1
kellyyi,1,0
lautner,2,0
guys,0,1
havta,0,1
par,3,3
bleed,3,25
domo,1,0
hounslow,0,1
doubl,50,45
do,5,1
altruism,1,0
subconsci,1,1
h45,1,0
thorn,2,1
jjust,2,0
pikachu,1,1
violenc,5,2
pair,27,42
lemar,1,0
maastricht,1,2
dictat,2,3
engin,21,21
onetreehil,1,0
naturali,1,0
noooow,0,1
looooooov,1,0
treatment,7,7
chybu,1,0
dugong,0,1
flume,0,1
watermelon,1,1
publix,2,0
disi,0,1
sorta,5,12
succinctli,1,0
outside,1,0
30min,0,1
follown,0,1
claudia,3,7
csm,0,1
lsrfm,2,0
mehhhh,0,1
gigapan,1,1
scout,5,3
lake,27,28
wayfer,1,0
darn,18,59
arrrgggh,0,1
whoool,1,0
shamsi,0,1
zumba,1,0
happili,7,8
esp,13,13
crazyy,2,0
preciat,2,0
mexiburg,1,0
evn,0,1
f,69,79
whhaaat,0,1
pimpin,1,1
omar,1,2
gonn,0,1
khao,1,0
underbog,0,1
nora,2,2
slumdog,11,13
looooooooooooooov,1,0
size,27,45
chatham,1,1
meerfect,1,0
peckham,1,1
gandalf,1,0
dafont,0,1
exce,0,1
brotha,3,0
ceo,0,2
baaaack,3,1
priori,0,1
gingercak,1,0
tft,2,1
classic,31,17
fishy9,0,1
sloooooow,0,1
naga,0,1
boor,1,3
jeex,0,1
flintston,0,1
kenni,6,2
solitar,2,0
alpha,5,14
buahhhhhh,0,1
hbp,1,0
comm,3,1
brokenanvil_ct,1,0
cullen,3,1
born,14,15
ahihihi,0,1
neuro,0,1
mmmmmmmmmmmmm,2,0
monr,1,0
duluth,0,4
rebul,1,0
starv,9,36
avril,5,0
overboard,0,3
cahy000t,1,0
tulog,0,2
pra,3,0
sendiri,0,1
3bar,0,1
ccg,0,1
toler,4,8
cs,4,6
soprano,2,1
vada,2,0
holdem,0,1
izzo,1,0
saddest,0,8
societi,17,15
recomendo,1,0
byob,1,0
stourbridg,1,0
scl,0,1
releas,65,55
hive,1,2
suoer,0,1
any1,5,9
absurd,1,3
antoinn,0,1
banananana,0,1
cake,107,65
sun,436,425
fnish,0,1
overrid,0,1
isley,0,1
color,61,26
boar,0,2
partit,2,1
yummmm,6,4
properti,6,8
advic,48,20
x400,1,0
essay,33,130
apreci,1,0
mep,0,1
luhrman,1,0
mais,1,0
dud,0,1
autoblog,1,0
southbank,0,1
verdict,3,4
golfcours,1,0
roug,2,3
yeehhaa,1,0
preliminari,0,1
dbr,0,1
restur,1,2
disillus,0,3
whit,2,3
muer,0,1
v,82,75
coli,1,0
endang,1,2
unpati,1,0
schoolaft,1,0
dbag,0,2
jokingggg,1,0
rocket,8,4
melati,1,0
ie6upd,1,0
substanc,2,2
grazia,0,1
sasirekha,1,0
sioux,0,1
lemak,0,1
houst,0,1
proj,0,2
gypsi,3,1
tweenbot,1,1
must_not_put_on_heating_electric_costs_raised_by_30pm_as_of_1,0,1
taalportfolio,1,0
powerpoint,3,6
rox,4,0
kirkman,0,1
womanli,0,1
villag,8,6
manu,5,8
hamlet,2,1
adjunct,1,0
youhpu,1,0
weekend,516,632
m25,0,5
noooooooooooooooooooooo,0,2
micthel,1,0
cush,0,1
cnni,1,0
euwww,0,1
behavior,5,3
ankara,0,1
showww,0,1
joole,0,1
nintend,0,1
notwithstand,1,0
yugoslavian,1,0
iar,0,1
yummmyyyyi,1,0
jss,0,1
hala,1,0
nincompoop,1,0
aki,0,1
jeff,18,15
trillion,1,0
polish,12,7
veir,1,0
iec,1,0
tearx3,0,1
receipt,3,5
coupon,8,4
regress,0,2
moprrow,0,1
boxer,3,4
rohan,0,1
genial,1,1
extract,3,3
tma06,0,1
lyy,1,0
shh,2,1
stokkeedddd,1,0
stepchild,1,1
multivitamin,1,0
bahahaaah,0,1
mgm,2,2
approxim,1,1
westwood,2,0
steer,3,2
scheme,4,1
molo,0,1
50am,1,3
theandybumataishow,1,0
leakycon,1,1
cartoonish,1,0
kifejezetten,1,0
urc,1,0
outlaw,1,0
thatonegrandpa,1,0
allnight,0,2
must,275,286
msft,0,1
panalo,1,0
grave,6,7
crichton,0,1
deee,0,1
schoolkid,0,1
wart,0,3
uneven,0,1
shoutout,10,2
ceva,1,0
completi,0,1
bst,2,1
gchat,0,1
teeshirt,0,1
fiu,2,0
teru,1,0
teuk,0,1
buckwild,0,1
satisfactori,1,0
quoter,3,0
ekkk,0,2
breakfest,1,0
inkprincess,1,0
crink,0,1
daisss,0,1
recon,1,1
indetad,0,1
itchyyyy,0,1
workbook,0,2
besok,1,0
mousehunt,0,1
cheeen,0,1
ouchh,1,0
nintendo,1,6
schiphol,0,2
shopp,1,0
vike,4,4
auntiegail,0,1
lord,35,18
oke,1,0
statu,39,30
mofoin,1,0
thou,8,6
cuff,1,0
claudin,0,1
photograph,22,13
elli,7,8
elast,0,1
needmor,1,0
spectrum,0,1
churn,1,1
rue,1,0
hugo,0,1
yall,28,35
beee,1,1
hel,1,0
francin,0,1
jenna,3,4
nosetap,0,1
mutter,0,1
resum,13,8
looklik,1,0
medan,0,1
dnw,0,7
rightw,1,0
liven,0,3
kezza,1,0
pft,0,3
flipshar,0,1
haglund,1,0
sc,4,13
eeeeeurgh,0,1
priorit,5,1
sentencia,0,1
unimpress,2,1
beeni,1,0
potteri,1,1
iain,3,0
hoa,2,0
japtown,1,0
sparkl,8,3
mutya,1,0
whatevz,0,1
eggbox,1,0
tash,1,1
putz,0,1
jif,1,0
pecera,0,1
sharapova,0,1
hustl,6,1
bitti,0,2
tater,2,2
panini,1,1
mrrw,1,0
3g,0,1
crust,1,1
pleeeas,1,2
virl,2,1
31pm,0,1
thunderbolt,1,0
inspir,91,21
bri,3,2
featheri,0,1
epi,5,2
infi,0,1
purrrrrrr,0,1
dead,56,188
wahhh,0,9
jehaa,1,0
byyee,1,0
excitedd,1,0
mud,4,9
mornn,1,0
deprss,0,1
catchya,1,0
unneed,1,0
cheesey,0,2
gato,0,1
kaput,1,3
musso,4,2
nilagyan,1,0
santino,0,1
nostalg,2,7
chip,44,31
deviantli,1,0
riddl,0,2
scummi,4,1
bure,1,0
everyoneee,1,1
restrict,1,5
libertin,1,0
stanama,1,0
lincecum,0,1
ks,3,1
cobain,1,1
nanni,6,4
dough,3,4
waoh,1,0
vfw,0,1
ott,1,1
amphow,1,0
blockin,0,1
abruptli,1,0
cola,7,4
johnson,7,8
mutha,3,1
blondi,0,1
jeoung,1,0
html5,1,0
commerci,24,22
coloss,0,1
ltro,1,0
idea,270,231
jasssonnnn,1,0
alwat,0,1
cantera,0,1
renault,1,0
ig,0,1
r4today,0,1
styx,1,0
thx,123,22
tart,5,6
cabinet,2,3
imovie06,1,0
grungi,0,1
comeeeee,0,1
mcfarland,1,0
west,35,26
leeann,0,1
paul,40,18
exposur,3,1
dosnt,0,2
latrophobia,0,1
sanu,1,0
fay,2,1
want2,0,1
heeyyyyyi,0,1
duta,0,1
post,406,216
shituat,0,1
errr,2,5
nakakapanlumo,0,1
blogospher,3,1
tyler,1,5
papyru,0,1
wp,9,8
soundtrack,21,7
epsiod,1,0
flay,0,1
debbug,0,1
thinktank,1,0
envo,0,1
dreif,1,0
valverd,0,1
fter,1,0
pmr,1,0
dri,26,52
hokld,1,0
bonifac,0,1
6gb,0,1
sofaa,0,1
rammstein,2,0
waight,1,0
insect,3,3
magah,1,0
adolfo,1,0
simi,1,0
capon,1,0
quotlaya,1,0
sorryto,0,1
lovley,2,3
bdba,0,1
marothon,1,0
mimmo,0,1
wannnnaa,0,1
x2,2,3
catterick,1,0
aftternoon,1,0
enjoy,788,246
gara2,1,0
textmeback,1,0
quak,5,3
llllllllllooooooooonnnnnnnngggggggg,0,1
yossi,1,0
regar,1,0
macdonnald,1,0
wash,52,73
cotag,1,0
iren,3,0
iyawo,1,0
byrn,2,2
trini,0,2
dreamweav,1,1
djokov,3,1
real,216,194
ming,2,4
t4,4,4
heb,0,1
fairi,12,6
corset,4,0
jtrain227,1,0
episodee,0,1
mob,1,1
basher,0,1
nadal,8,2
unaccomplish,0,2
1492,0,1
m2mirza,1,0
r3,1,0
izabel,0,1
soww,0,1
catwalk,1,1
fat32,1,0
subscrib,20,9
speech,12,14
wald,1,0
detangl,0,2
eilidh,1,0
butan,1,0
fabbi,0,1
blackburn,1,1
reggaeton,3,1
buldum,1,0
eyyy,1,1
jordon,1,0
taxi,8,15
ku,3,3
ipa,1,0
tridelt,0,1
fuckn,0,1
savag,2,1
eyah,1,0
bearer,1,0
cheeeeeeer,1,0
0,39,33
slate,1,1
yanelva,1,0
swit,1,0
dupe,0,4
mush,0,3
limelight,1,0
rem,4,3
queen,37,19
putt,1,1
maxen,1,0
distributor,1,1
gurt,0,1
jooooordan,1,0
mandyy,1,0
koy,0,1
afthernoon,1,0
physic,20,38
grossest,0,1
grandview,2,0
hahaahaaha,0,1
bother,35,55
guava,1,0
squir,1,0
wouldnt,20,32
wench,1,0
scobl,2,0
veryverymuch,1,0
iov,0,1
cla,0,1
sepulveda,1,0
bolier,2,0
funniest,18,0
mgt,0,1
siu,1,0
mistah,1,0
namee,1,0
cuteabl,1,0
louboutin,1,0
kaffe,0,1
twin,25,15
framer,1,0
chidambaram,2,4
xion,1,0
hester,0,1
ativan,1,0
smdh,1,2
expir,8,11
realllyyi,0,2
undicid,0,1
cloudless,1,0
no0o0o0o0o0o0oz,0,1
archiv,3,5
sneez,6,33
substanti,0,2
sleeeeeep,3,3
livin,4,7
imbrac,0,1
viola,1,1
wnt,5,9
nav,2,2
hostel,1,3
disneyland,11,10
defoul,0,1
yeyyy,2,0
qualifi,5,6
cardboard,2,4
wean,0,1
antibodi,0,1
ontop,0,1
hull,2,6
vif,1,0
loserrr,1,0
lvoe,0,2
wohooooooo,1,0
ridicuk,1,0
ahahahahahahahah,1,0
gaki,1,0
twitterpeep,1,0
cepet,0,1
westboro,0,1
sitll,1,1
perfrom,1,1
fma,0,1
zealand,18,4
jagielka,1,0
stickam,3,2
connor,7,6
petaluma,0,1
batchmat,1,0
haiir,0,1
presidenti,2,0
phua,0,1
skul,3,1
sexi,72,26
harlem,1,4
punk,15,6
spanx,1,0
python,10,4
skyy,0,2
mower,2,7
whai,0,1
blow,30,51
aug,3,4
psmh,0,1
psycho,3,3
yuhoo,1,0
lifelin,0,1
enrich,1,1
flog,0,4
frewn,1,0
at,1,1
dumb,25,43
mpl,1,0
sthn,0,1
elucid,1,1
quant,0,2
kilda,1,0
faast,0,1
excercis,0,2
azul,0,1
opengrok,1,1
borrod,0,1
finnal,0,1
sxm,0,2
janic,0,2
vuitton,2,1
sparkey,1,0
waheyi,1,0
twitteraccount,1,0
meegan,1,0
makka,1,0
notebook,13,7
ar,10,4
sokay,1,0
okaaiii,0,1
wite,1,1
unclutt,0,1
dunderhead,0,1
pancho,1,0
abuela,0,2
dkm,0,1
ufff,0,2
windi,15,27
descend,0,1
brookland,0,1
nob,1,1
alirght,1,0
slhcc,1,0
ritee,0,1
phone,267,528
caviar,1,0
emotionaa,1,0
afriad,0,1
unit,30,33
insomniac,4,9
kevi,0,1
viewer,1,1
55,3,2
actuallyy,0,1
lindvallen,1,0
webspher,1,1
diserv,1,0
monthsssss,0,1
aircon,3,5
leopard,3,7
jeeeelli,1,0
bln,0,1
tsk,9,7
ole,7,8
lendel,0,1
uncomfert,0,1
beeeessst,1,0
sf,19,21
fanfic,1,3
anacecii,0,1
fondu,1,0
blindfold,0,1
remedi,7,7
wesley,2,0
hahahha,7,1
flyn,1,0
offcom,1,0
inclin,4,3
leg,54,121
telco,1,1
tmb,1,0
arden,1,0
inlov,1,2
jocelyn,1,1
dyi,1,0
boudin,1,1
tamyra,1,0
ish,39,44
wai,0,1
activit,0,1
interact,16,7
365,0,1
edgee,0,1
peapod,0,1
motel,2,1
blum,1,1
haaat,1,1
gaahrharha,0,1
understand,87,122
mommi,34,40
orbison,0,1
disagre,14,2
bimbot,0,1
yestaerday,1,0
morninglov,1,0
dayyummm,0,1
gnah,0,1
warrenti,0,1
costco,4,6
akron,1,0
wierdest,1,0
cflo,0,1
ella,1,3
mussel,0,2
supra,1,0
coldest,1,0
abuzz,1,0
natale,0,3
ringin,1,1
darkcut2,0,1
onehd,0,1
znatrain,1,0
aileen,0,1
shiatsu,1,0
white1,0,1
lobo,0,1
swedish,6,4
whist,0,1
kiki799,0,1
hollow,2,1
7yr,1,0
gorgeou,126,73
indi,13,9
ruddington,0,1
momz,1,0
rumpol,1,0
letharg,0,1
thhat,0,1
publicis,0,1
campr,0,1
mosi,1,0
jhajha,1,0
piccolo,0,1
vst,1,0
insult,5,7
dinz,1,0
inbuild,1,0
mino,0,1
bold,11,5
2018,1,0
cao,1,0
louder,6,0
saath,1,0
wiv,5,8
x1200,0,1
namibia,1,0
lefsid,0,1
unintent,2,3
cocktail,7,5
solder,0,3
squish,1,1
gaaaaaaaaaaadddd,0,1
bwahahha,1,0
lymphoedema,0,1
nogo,0,1
namast,3,0
conservateach,1,0
g1,7,3
anothr,0,2
foreseen,1,0
giantsgamevsdiamondback,0,1
shit,105,304
cent,6,5
watch,1451,1126
nere,0,1
companion,3,7
handwrit,3,2
rhyme,7,3
clarin,1,0
allstar,1,1
ferend,0,1
x11,1,0
birthdaaaay,1,0
apsveikt,1,0
matur,5,1
audrey,5,3
kaayphon,1,0
maximum,2,5
disney,48,24
dylanl,1,0
invisilb,0,1
blunder,0,1
ahmad,0,2
aftermath,1,2
tink,1,8
agaaaaiin,1,0
rain,251,758
e30,1,1
rather,108,130
csb,0,1
madtv,1,1
wla,1,0
nooot,1,0
bedroom,12,22
habbo,0,1
joy,63,52
darylo,0,1
lovejoy,0,1
looonnng,1,1
mum,81,133
smokeless,1,0
endear,0,1
yo,54,58
dhay,1,0
triop,0,1
mahalo,1,1
bhaha,1,0
ir,4,4
parser,1,0
brundl,0,1
quotnni,1,0
probe,0,2
belng,1,0
borrrinnngg,0,1
scientist,6,2
borrreedddd,0,1
gekippt,0,1
jailbreak,0,2
rlyrli,0,1
happenin,3,4
dossier,1,0
dose,11,8
feeohnah,0,1
evolut,4,4
relasyon,0,1
skiver,0,1
knockout,0,1
dapat,1,0
ly,6,11
bettrer,1,0
twitwhor,0,1
rumin,1,0
ampf,0,1
giuliana,1,0
hidi,1,0
mcd,5,3
kingberli,1,0
aaaaawwwwwww,0,1
grigio,2,0
horrid,2,15
stacey,3,4
piti,10,42
slyth,0,1
aluminum,1,1
interpol,1,0
much,1039,1270
geek,32,23
scribbl,2,1
reeef,1,0
blaahh,0,1
usd,1,2
claw,3,2
sunshiney,1,0
silverman,1,1
ithaca,0,3
krab,1,0
gerd,1,0
crate,3,3
pari,33,28
aaawww,1,2
virtualis,0,1
flea,7,7
10,19,33
shoppinggggg,1,0
slim,4,8
declar,6,6
nemam,1,0
ahha,3,1
jaim,1,5
rise,23,21
farthest,1,0
fenway,3,0
hookuh,1,0
sobr,1,0
versa,3,3
bishop,2,0
abroad,3,5
dodger,3,3
wale,13,12
aii,0,1
quotmeon,0,1
wahlberg,1,1
unadventur,1,0
catcher,1,0
cne,0,1
culonia,0,1
kilikili,0,1
tehh,1,0
http,2,6
chyll,1,0
inund,2,0
dostat,0,1
safti,0,1
tealight,0,1
undergon,0,1
dammm,0,3
inspar,1,0
cusack,0,1
lum,0,1
exploit,0,3
satalit,1,1
karan,1,0
cinco,1,1
ceece,1,0
millencolin,1,0
moooov,0,2
parkersburg,0,1
hazel,0,3
mauer,1,0
tratando,0,1
boc,1,0
solicitor,0,1
wayyyi,0,11
laurieeee,1,0
ubunt,0,1
manipul,2,2
expert,21,3
repress,1,0
abeg,0,1
whhad,1,0
competit,33,23
reli,5,3
unnerv,0,1
amongst,3,5
championship,15,12
bandnam,1,0
earliest,5,6
holidaysss,0,1
balloon,5,5
oxygen,2,2
wive,4,2
dayfm,0,1
daimoku,1,0
sugar,36,26
nemi,1,0
cheesseeeeecak,1,0
hollla,1,0
istusin,0,1
harv,1,0
unpleas,1,3
exper,1,0
pontypark,1,0
escort,2,1
chaudhari,1,0
lmfaooo,2,2
zinger,1,0
robclark182,1,0
august,14,9
trendsett,1,0
gigglessssssss,1,0
fannytast,1,0
kynitekia,1,0
mikeyi,1,4
decid,117,102
juke,0,1
gluck,1,1
bam,13,1
twar,2,0
butbutbut,0,2
dumfri,1,0
promptli,1,1
hooott,1,0
brokeenn,1,0
sige,0,1
coolllddddd,1,0
sleeeeeeeeeeeeeeeeeeeeeeep,1,0
reallyyyyyyyyyyyy,0,1
rebc,1,0
goodnik,0,1
gotukola,1,1
snoop,0,1
s0da,0,1
bra,8,6
annnddd,0,1
continu,47,32
mp3,12,18
kkr,4,6
lola,3,5
dabao,0,1
wawawa,0,2
shmillerrrsss,1,0
rushden,0,1
hooker,5,1
vengeanc,1,0
ofici,1,0
ceas,2,4
stayyyyy,0,1
paster,1,0
danicng,1,0
iwi,1,0
fruita,0,1
ugh,60,528
mm27,1,0
sleepystil,1,0
puh,0,1
coldston,2,0
lauer,1,0
sm00tchez,1,0
haaaaaaaah,0,1
ghostwrit,0,1
preeetti,1,0
watkin,0,1
werewolfstori,1,0
evatweet,0,1
blessingz,0,1
bohemian,1,0
helllaaa,1,0
havoc,1,2
mopo,1,0
murali,0,1
wilson,7,4
outburst,1,0
craic,3,1
stunt,4,1
doubt,47,44
nothingggggggggggggg,1,0
napkin,0,1
broderbund,1,0
releg,2,6
belfast,7,9
peirc,0,1
lott,0,2
l4l,1,0
bakeri,3,3
sasuki,1,0
nadl,1,0
dw,4,4
vita,1,0
evng,0,1
vac,1,2
literati,1,1
3500,0,1
teehe,8,0
pappi,0,2
avalanch,1,2
vargasss,1,0
hateful,0,1
yerrp,0,1
fettel,1,0
wargam,1,1
cisv,0,1
